train_losses,val_losses
2.5330987633319026e-05,8.047596992671868e-05
2.333299728548254e-05,7.885137286231381e-05
2.321021135683477e-05,7.920737897447889e-05
2.3148657384229493e-05,7.937631111270795e-05
2.309877983330704e-05,7.880200179606129e-05
2.3046046874332198e-05,7.878336114527934e-05
2.3006723908805377e-05,7.874108225586709e-05
2.2970322440406236e-05,7.898410220258486e-05
2.286454940462614e-05,7.872365222283406e-05
2.284305675882786e-05,7.900974270689364e-05
2.2812648921408292e-05,7.876670920853025e-05
2.2755149828238942e-05,7.860041840002555e-05
2.270562913186976e-05,7.846236448673998e-05
2.2667424596008274e-05,7.905611296607735e-05
2.2612752744493002e-05,7.864665517471432e-05
2.2581964190452315e-05,7.825166300306892e-05
2.254996579827267e-05,7.832173219437964e-05
2.250396008961328e-05,7.885149955091072e-05
2.2448942757794177e-05,7.891242916013648e-05
2.2412509617720766e-05,7.868673911125963e-05
2.235535137727985e-05,7.889492987283512e-05
2.2343293573497295e-05,7.87791145120189e-05
2.1374943929521138e-05,7.80350412064056e-05
2.1340811327594503e-05,7.806350194904433e-05
2.129842040311731e-05,7.782891204412745e-05
2.127869665685298e-05,7.787350546488472e-05
2.1248199471346156e-05,7.808476636984391e-05
2.1224758887387476e-05,7.82617587643409e-05
2.1209449924658775e-05,7.772618826426936e-05
2.1187072539788204e-05,7.768200454905436e-05
2.1160867953631616e-05,7.78844688404604e-05
2.1132410042732597e-05,7.785118823326814e-05
2.111161344630343e-05,7.786457090140964e-05
2.109604745364956e-05,7.777560913103024e-05
2.1061733961804413e-05,7.80416834923523e-05
2.1036329818944674e-05,7.797929659854391e-05
2.0584521445730804e-05,7.771127001295434e-05
2.0553638053677196e-05,7.78124671544582e-05
2.0537601543422814e-05,7.749997099999257e-05
2.053199850473193e-05,7.773304025071614e-05
2.0517547646871303e-05,7.74771293949288e-05
2.0505830619644003e-05,7.767500414738676e-05
2.049340896385194e-05,7.752565231809432e-05
2.048156017971832e-05,7.763176869473982e-05
2.047145049263388e-05,7.750837861690107e-05
2.0465605150105548e-05,7.750473639436726e-05
2.045291783280997e-05,7.764446615550828e-05
2.0211511433092846e-05,7.733233008762637e-05
2.0198541150758727e-05,7.747056793181359e-05
2.0193060834922042e-05,7.73884960149809e-05
2.0187826429253727e-05,7.737643739655806e-05
2.0182261801926794e-05,7.744707517218512e-05
2.0175494746430936e-05,7.745611829546156e-05
2.017176645067482e-05,7.729866944955679e-05
2.016300672459004e-05,7.7351133819013e-05
2.0157868790183712e-05,7.746248516162402e-05
2.015092583378539e-05,7.737502818426929e-05
2.0144364468144567e-05,7.742690552813848e-05
2.0144279577388915e-05,7.743549452552298e-05
2.0139644473727228e-05,7.744348129950689e-05
2.001552257746444e-05,7.733483479937595e-05
2.0007510597457822e-05,7.735307564257142e-05
2.0003323703130755e-05,7.726664887657416e-05
1.9999290390963716e-05,7.738565947382752e-05
1.9996327506043183e-05,7.730036077453322e-05
1.9992471028282047e-05,7.733935546461201e-05
1.9991209721080548e-05,7.73359616353807e-05
1.998768882503824e-05,7.728705691646428e-05
1.998769823930149e-05,7.7307630177152e-05
1.9922977630735484e-05,7.730924855401979e-05
1.9917858396954553e-05,7.722598539464296e-05
1.9915633560327544e-05,7.725871142129335e-05
1.991467873865356e-05,7.726678097675183e-05
1.9913896098055256e-05,7.729600912867531e-05
1.991262422722667e-05,7.723986671900335e-05
1.9911961653242937e-05,7.725292846644047e-05
1.9909778015394522e-05,7.725985465787915e-05
1.9875886406428166e-05,7.726760355273825e-05
1.9872892521859806e-05,7.725607370336273e-05
1.9873256825670134e-05,7.724958920165427e-05
1.987098530143017e-05,7.726355377532912e-05
