train_losses,val_losses
2.5238445467116287e-05,3.627757082718471e-05
2.489265055506382e-05,3.805458236129668e-05
2.514126535966898e-05,4.0476186145467404e-05
2.4400750632820797e-05,3.440062510639113e-05
2.4320391302678595e-05,3.996044057047578e-05
2.386084120168471e-05,3.7629664635514134e-05
2.3423653242310958e-05,4.383018629650725e-05
2.3395221120751435e-05,3.98044471044372e-05
2.389634185846381e-05,3.708736991130722e-05
2.384777280914022e-05,3.6503940097807474e-05
1.841990432255834e-05,3.0526292144378e-05
1.7954788914734563e-05,2.9655657459089178e-05
1.7707452059011537e-05,2.9370859514840366e-05
1.7542214104465804e-05,2.990631610970751e-05
1.7369446200573918e-05,2.9360214637599388e-05
1.726982456712865e-05,2.9274455363099036e-05
1.718835089180051e-05,2.923908025026781e-05
1.703687024082809e-05,2.9500239339887826e-05
1.6853151708649088e-05,2.9712734662699873e-05
1.683592324207404e-05,2.9814427455242456e-05
1.6692107020832526e-05,2.8137867572255385e-05
1.661950861979539e-05,2.8619426396571048e-05
1.6460589968894584e-05,2.8946014757330378e-05
1.6287927294074468e-05,3.003980658940174e-05
1.6317353197461214e-05,2.865143099934379e-05
1.612421599311759e-05,3.135108447431414e-05
1.6039172267999517e-05,2.8429760845384466e-05
1.4621699365165663e-05,2.6793951860227993e-05
1.4513715678604951e-05,2.682579228217218e-05
1.4429947755755244e-05,2.7321968872463207e-05
1.4353201619639064e-05,2.6396329462264354e-05
1.4313459258070216e-05,2.649412539191566e-05
1.4240815407585075e-05,2.6577679779617457e-05
1.418312718237748e-05,2.6436622038779754e-05
1.4137785434952516e-05,2.616047066173015e-05
1.4080667759702399e-05,2.607540534543738e-05
1.4028583753984845e-05,2.663041687573353e-05
1.399017666809375e-05,2.6144642214083144e-05
1.3933543242716741e-05,2.653357285733742e-05
1.3894620272713776e-05,2.6033559895559823e-05
1.3843499472211283e-05,2.5884551843071634e-05
1.3790392079620813e-05,2.572330618843722e-05
1.3740413032486692e-05,2.5984028784767657e-05
1.37007740061321e-05,2.6005449875142932e-05
1.3659136147900063e-05,2.595984430604071e-05
1.3608153400900903e-05,2.59793915883002e-05
1.357592957247611e-05,2.5548516534719745e-05
1.3521809972062459e-05,2.6092929761756494e-05
1.349229642109912e-05,2.5393660642287257e-05
1.3415243766035743e-05,2.5601005662674178e-05
1.3395309261119287e-05,2.5490189752458888e-05
1.3363497314673892e-05,2.5583545424933488e-05
1.3329198683755899e-05,2.5691617433175607e-05
1.328407746312705e-05,2.5249083328219198e-05
1.3243197789740248e-05,2.5477152428703313e-05
1.3207849195585942e-05,2.5156826643583457e-05
1.3189212726511796e-05,2.532736803196547e-05
1.3143008674230053e-05,2.5991970443003072e-05
1.3097972204622432e-05,2.5478034313908186e-05
1.3054209142897998e-05,2.5090103074399366e-05
1.3043613479754837e-05,2.4880661621210525e-05
1.3007651285049397e-05,2.4947758313460626e-05
1.2949692353805056e-05,2.5051955681618594e-05
1.2930526541930957e-05,2.4961868463141283e-05
1.2873431471730464e-05,2.4826871925304868e-05
1.2857328119812885e-05,2.484958091135889e-05
1.2808250221878545e-05,2.5061981087550003e-05
1.2755120059452218e-05,2.5247204024329282e-05
1.2748335297217744e-05,2.50558656575504e-05
1.2734215478815902e-05,2.4968026578432962e-05
1.269764239061435e-05,2.475826919951003e-05
1.2659952796269744e-05,2.4842032747770797e-05
1.2640754853162527e-05,2.524222723983479e-05
1.2617916457525765e-05,2.4581612875369192e-05
1.2553236593500501e-05,2.4801570019356557e-05
1.251955794565882e-05,2.4907185205267677e-05
1.249355463667152e-05,2.4460305866921007e-05
1.2470664810809184e-05,2.4555829130952993e-05
1.2478120933154808e-05,2.458642117280001e-05
1.2434639015398996e-05,2.476599840280814e-05
1.2375536318400336e-05,2.4888416097858463e-05
1.2346062331220484e-05,2.4695153558376965e-05
1.2316696620950996e-05,2.4531420009937514e-05
1.176947010842947e-05,2.3999428482480334e-05
1.17271126385466e-05,2.3800196664810267e-05
1.1709035686201113e-05,2.3922155381289184e-05
1.1687953718210919e-05,2.4001177401069244e-05
1.167353180466932e-05,2.3800980509602987e-05
1.1652913712763172e-05,2.4065404493617228e-05
1.163669045059652e-05,2.3942432682082978e-05
1.1622908127610847e-05,2.372104569004827e-05
1.1598750213664469e-05,2.3822903333356288e-05
1.1581302423740823e-05,2.367849398858312e-05
1.1566770438669788e-05,2.3801514824983213e-05
1.1550540789012219e-05,2.380165027842931e-05
1.1533807220254835e-05,2.3969434412392587e-05
1.1518377738669065e-05,2.379566136902754e-05
1.15040569667826e-05,2.370738834070011e-05
1.149085872465583e-05,2.3682707182990096e-05
1.1248289929036772e-05,2.3580804232851353e-05
1.1231603339920714e-05,2.348728204874841e-05
1.1222612767809874e-05,2.351801531894329e-05
1.1212510525768272e-05,2.3479782179283145e-05
1.1204236996797438e-05,2.352874300863314e-05
1.1195450932324487e-05,2.3513586340692565e-05
1.1187313222273196e-05,2.3528021138731362e-05
