train_losses,val_losses
0.11266483865886172,0.12175381233682157
0.007701371697023446,0.003804258703523448
0.0023079592258092264,0.0018621493673559482
0.0019125223306714835,0.0017273475531197863
0.0016700176130314448,0.0014585567233740002
0.001488591760936917,0.001836206194162246
0.0013137986197793452,0.0012294630079324376
0.0011763542768397305,0.0010777024867086912
0.001079557585781803,0.0011084445026580548
0.0010093149361671565,0.001179902093637867
0.0009469971545313966,0.0010203534592836288
0.0008981939688575604,0.000982321808224813
0.0008524517442484958,0.0009590253324669212
0.0008155213124971038,0.001095780858370695
0.0007835201815910178,0.0008363801696014493
0.0007439164575937312,0.0008023441012910831
0.0007155479738460837,0.000773340403037697
0.0006867299153542684,0.0007267514721770273
0.0006616269228471119,0.0006933498843995013
0.0006329432523242916,0.0007140570459296404
0.00060990728283535,0.0006790539903278381
0.0005861876530801682,0.0006942941181936384
0.0005607312895400852,0.0006070973090073594
0.0005388845125168909,0.0006164284028490104
0.0005154709818268066,0.0008734357449710459
0.0004979487298835673,0.000530952656127336
0.0004806595032360379,0.0005031361373004408
0.00046740754439351934,0.0005579480370735006
0.0004531440995908925,0.0005341825861460487
0.00043937575845141597,0.0005876980993718678
0.0004262406270258159,0.0004948710701206714
0.00041420756571866054,0.00047539853532554515
0.0004021606026025986,0.00045916954592378463
0.00039470234497303823,0.0004577591737684489
0.0003825946524795142,0.00046857957335715684
0.0003744523904689518,0.0004450068439314523
0.00036398640338061933,0.0004354013296108576
0.00035423191042989645,0.0004413866370425652
0.00034837393889217193,0.00043006171455457407
0.000342485005291671,0.0003988445185769069
0.00033428243168870706,0.0004153228909534146
0.0003291449126296966,0.0004128869948781674
0.00032038671676271107,0.0003961436258980131
0.0003156081699318447,0.000447429840725728
0.00030896362967380874,0.00039434846603475293
0.0003029933732478173,0.00041590635339459854
0.0002968264366439816,0.0004152876036785318
0.00029096628439879226,0.0003923579841139537
0.00028624542482025446,0.00045006208700108276
0.0002824771425656385,0.00036253958108737884
0.00027536781084673106,0.00040329284207341363
0.00027092346907582,0.0003868413928220411
0.0002678939437739159,0.00036645109808280664
0.00026327172551284705,0.000357964592000783
0.0002578325252207151,0.00037832546672293655
0.0002518800967638891,0.00035283022038130364
0.0002525976088441861,0.00037482188189542486
0.00024569054673097686,0.00037575345128846156
0.00024275092604385287,0.0003476840973788311
0.000238730854573418,0.00034465886544054813
0.00023402905182712304,0.0003282081333445707
0.00023185426942958715,0.00034794519454494895
0.00022827595818624251,0.00034685191294567627
0.00022429036157793449,0.0003173800501449371
0.00022114229495270166,0.00031774576073010405
0.00021859600323380888,0.0003594176368225973
0.0002172657410417472,0.0003255787553350733
0.00021306641045399453,0.0003196724706637588
0.00021263755182382137,0.00033814134605130396
0.0002081500093289115,0.0003169093000105364
0.0002051105957145424,0.00032396462123069226
0.00020216215913102764,0.00032225519135063203
0.00020007018193357874,0.00031169880575447845
0.00019918726613635856,0.0004299799426955898
0.00019698175703818728,0.00033327800448910825
0.00019206662610723866,0.0003117847030596064
0.0001910362521533639,0.00030145782089014523
0.00018905908785052687,0.0003227171001129943
0.0001863316977909406,0.00040639682900528304
0.0001859874089730608,0.0003259327165635597
0.00018093333353426383,0.0003048461122856424
0.00017972520144527183,0.00030237328631115305
0.00017957221499566853,0.0002958224338985331
0.00017600484532192802,0.00028903084884348765
0.00017562594275654191,0.0002942637345399345
0.0001750445751487971,0.00031815641196691847
0.00017310417278073196,0.0003169186023005226
0.00016989917781190552,0.00035576756847834485
0.00016790272322098114,0.00030933782621344426
0.00016882022039720458,0.00029393905375137234
0.00011767955716884632,0.0002742606690861609
0.00011176187132600422,0.0002502981296567726
0.00011018204886775482,0.00025120611971495325
0.00010817218655313731,0.0002519184975507762
0.00010698070120957129,0.00024725275344582526
0.00010516451214928394,0.000257386735889132
0.00010481536605176445,0.0002597748695358571
0.00010361969177054251,0.0002507140951900676
0.00010268636917949485,0.00028046027728341824
0.00010165059501127028,0.0002516528882712341
0.00010033983903036902,0.0002490701862309119
8.205922729896059e-05,0.00024222613566840325
7.999833955773072e-05,0.00024131713585777884
7.95577295211302e-05,0.0002384254792752797
7.871030931526921e-05,0.0002366628303626665
7.830044350709632e-05,0.00023954141734617115
7.731846596930723e-05,0.0002494376949318424
7.685737076734135e-05,0.00023655335344034082
7.654393461702298e-05,0.00023773275815476257
7.578407988134904e-05,0.00023694309409191643
7.543473694766307e-05,0.0002391183305258296
7.510531876274456e-05,0.00024199455425473178
7.450229354946925e-05,0.0002381701364311275
7.399235636325156e-05,0.0002333417767129064
7.359692193408886e-05,0.00023661645915632734
7.306481390173911e-05,0.0002407815439216764
7.281749197492754e-05,0.00023530909650567455
7.255921827033077e-05,0.0002414419388550952
7.196626114710222e-05,0.000239961002614366
7.149885167558341e-05,0.0002365732552969312
6.385188353349801e-05,0.00023327435402466798
6.321382809221525e-05,0.00023715998269697257
6.284859498855534e-05,0.00023239592370721514
6.24897678443921e-05,0.00023184402317450608
