Ux,Uy,Vx,omegaRES
0.09121067939422577,-0.24182866470190115,-0.9660225198684238,0
0.443011914296617,0.5953775101164899,-0.6702731265974609,-0.18823348920267202
-0.021229938870032373,-0.9997745720181735,0.0003079633945666194,0
-0.7768754124188326,0.5236756361514397,0.34961181570486677,0
-0.4364007595317473,-0.15581970849956508,0.8861572070029249,0
0.1769060807851051,-0.33894068401261607,0.9240256767548799,0.2896105818886362
0.46691113478005225,-0.04721262897445138,0.8830430113441387,0
0.8066362414264304,-0.08901241999306235,-0.5843070794577284,0
-0.878216260610817,-0.47280188300208886,-0.0720734280330319,0
0.9614733102805074,0.08350550435213519,0.26190819834655577,0
-0.1158095614439377,0.3969122593529411,-0.9105211715569861,-0.3720069655425887
-0.5541440195198499,0.09519386321154805,-0.8269598140401051,0
0.024851369380448213,-0.4199857034996168,0.9071903980399311,0.4187213642736036
0.757018580356354,-0.5720895849812688,0.31565230198940397,0
0.1796830573974642,0.03386367830216262,-0.9831415209297933,-0.0009909182315565035
0.4403233364813535,-0.5635523176679834,0.6989450225883098,0.18575182750579766
0.7755174839450198,0.32722260528328,0.5399055460793197,0
0.08329197841149243,0.3831681129241461,0.9199155632830919,0
-0.7588993476076751,0.6222524393840643,0.19202521157709113,0
-0.060258730917799375,-0.6107353263884846,-0.7895386288518932,0
0.4178202512892286,-0.8906130218437857,0.179540198660039,0
-0.5879858333904062,-0.36213371059124316,-0.723278532368829,0
0.1557639819039378,-0.9849411641948662,-0.07502322984177197,0
-0.1944974813200037,-0.30349418910598996,-0.9327711439249567,0
0.466603183107541,-0.5374149293354686,0.7024718238059543,0.14609796392102703
-0.5648026544694909,-0.3606780775877717,-0.7422326359382254,0
0.08122708959929623,0.039340612147111584,-0.9959189104295181,-0.03249230626037303
0.01914498821212442,0.02302012331696646,0.999551671175047,0
0.5578833336686089,-0.3221100255831697,-0.7648603254409326,0
-0.4041387839737076,0.8094926494871267,0.425903150627657,0
-0.4459269085183962,0.5229539919094759,-0.7264078156278123,-0.1672979435075767
-0.5361476399758882,-0.7677176307089295,0.3509349621325198,0
0.1318854410124294,0.027324741503264107,0.99088828278002,0
-0.011219494749783857,-0.3437612320265602,-0.9389900629363129,0
0.7422408246730106,0.1324116125230089,-0.6569213979296045,0
0.026007110049964952,0.9730895645999352,0.22895486344159058,0
0.6803585733035381,0.31504232005760147,-0.6617103205369386,0
-0.9764647760982418,-0.08136708122039352,-0.1997396784143918,0
0.7745571254252498,-0.5285330592329012,0.3474392964977975,0
0.7808310268478125,0.43390102454793955,-0.4494805984778867,0
0.6671860050937612,-0.09702376763033141,0.7385453426309335,0
0.02676367889204519,-0.020609759217171,0.9994293088143722,0.01987851127205814
-0.7469720290932753,0.25464241645436336,0.6141579825212383,0
0.1760409659096516,-0.3182066913204602,0.9315331877719023,0.2712702089315308
-0.6859642342025817,0.6305104724232907,-0.3631936309455667,0
-0.014314871564958455,-0.00884600464667338,0.9998584063025473,0.008639273822775129
0.3145587769139722,0.5670452335279792,0.7612571700809033,0
0.662231149452187,-0.5271636923770592,0.5324925784784427,0
0.014407041907328692,0.8514048580796747,-0.5243111717118084,-0.5236778310368193
0.06109191955391119,0.6903797648446324,0.7208630644292219,0
0.05622909996453237,-0.04250214622577546,0.9975128349466895,0.039202888304161965
0.08136105359797643,0.2769180375246712,0.9574428335158773,0
0.14515277632928192,-0.1404317821924056,0.9793924576359399,0.11602803345548213
-0.2594151553103813,-0.1563092338768892,-0.9530326335441566,0
0.18343739247311,-0.01908426063986354,-0.982846129380635,0
0.7355987374967861,0.1620788434514114,0.6577423096461009,0
0.948200510516648,-0.18752397907762078,-0.25641869886352664,0
0.00821944416635265,-0.7387000285119855,0.67398420501818,0.672956585242818
0.6109244684061472,-0.77145045008223,-0.17786370335341392,0
0.7871648532532751,0.33645146408136184,0.5168867439974235,0
0.1755725091611884,-0.9838936873553349,0.033578356260647625,0.0021785096718500707
0.0070712553701576366,0.9986040903820624,-0.052343748621050665,-0.052290909187442725
0.4526796236602656,0.5982251060856985,-0.6612169695126973,-0.17594704626629704
-0.12864888046169065,-0.49520990692129474,-0.859195329155691,0
0.7574623108661246,0.582190014753117,-0.29547526857440315,0
0.10467637544536312,-0.37153741700937726,-0.9224981323480398,0
-0.6906181613665849,-0.3337044229036708,-0.6416291088511848,0
-0.06665818244224828,0.10330131063211806,-0.9924139891875682,-0.0983316194304994
0.8534968976328647,0.5191856234418086,-0.04460195222650619,0
-0.8167482164853237,0.05039755101455066,0.5747890375779434,0
-0.541486099309264,0.07054846875720279,0.8377444227273924,0
0.9990892436503973,-0.04249208064758213,-0.003886682945197167,0
-0.5376322853441556,-0.5199727118206293,-0.6637619337665585,0
0.9858529610256166,-0.04692319307518891,0.1609103886908877,0
-0.4823504388907709,0.8555811755651987,-0.1879332491081699,0
0.10890343330469619,0.04692935561377697,-0.9929439449415688,-0.03455447241077997
-0.9207413335430478,0.2316700454415579,0.31394965639490147,0
-0.8351810730857319,-0.1935624652849296,0.5147874776955884,0
-0.36191312776921497,0.5133903518512131,0.7781061846395976,0
0.19658646645106978,0.2990684226561492,0.9337621965887489,0
-0.10732876143162419,-0.46400829035487995,0.8793047500448834,0.43791039640697427
0.9986249755181598,0.03792991198599592,0.03618673856662908,0
0.1798476483352209,0.24797694480023846,0.9519255528852192,0
0.611638307692525,-0.6502254895150008,-0.4506721572806575,0
-0.10380582333952648,0.4646913802213021,0.8793669724232451,0
0.6248167765501639,0.5946951995773604,-0.5059067259298952,0
0.08990773545578333,0.8857741723988457,-0.4553248451560193,-0.4373005929691536
0.6611135748910402,-0.5412765262852443,-0.5195657448171196,0
0.6432164715186616,0.3723339185858348,-0.6690590585573143,0
0.5932139802807088,0.41570271931570596,-0.6894116497079567,0
-0.034431805343361044,-0.22890897771374863,0.9728386971655905,0.2273187463351216
-0.914582532852704,0.4010089152363032,-0.052255530824363,0
-0.027695586206082114,-0.8985810214057249,0.4379327602202712,0.43627359264566445
-0.2412878164832327,0.6022434368538414,-0.7609750537193889,-0.42760384784113975
-0.03813308760345219,0.01493935051375155,-0.9991609897489266,-0.013464117699884814
0.6002127247334617,-0.1211325694494459,-0.7906146885092693,0
0.0692178223783685,0.6799640058634202,-0.729971125316178,-0.6313721517802826
0.2337523850214073,0.358334130065038,-0.9038564453093955,-0.2718755407208406
-0.7687611752160586,0.45593719676566374,-0.44847243849080937,0
0.9760798812870088,-0.1282172779590752,0.17558016681705285,0
-0.5122715241864815,-0.1893533404707365,0.8376892012914052,0
0.4523083030563241,0.3567825356474561,0.817388170481614,0
-0.277958957541759,-0.21552511528919013,0.9361024209999032,0.12076531418164288
-0.0014586175965149782,0.6596571876395254,0.7515652115619902,0
-0.3603491087684717,0.8220142235879484,0.4409548004374944,0
-0.7169756922161925,0.13931455322090322,0.6830353666040813,0
-0.020860818166716456,-9.890451733214152e-05,0.9997823845634167,0
0.011828806930220618,0.02129104342274432,-0.9997033413951253,-0.02114805643412665
0.19314107114958742,-0.2797177844377369,-0.9404544049045832,0
-0.6716635971465672,-0.4817026832162317,-0.562877017873724,0
0.1900833590492592,0.7854680909712659,-0.5889891295079269,-0.47325973642408636
0.008813668056043899,-0.5433438138197235,-0.8394640071136079,0
-0.019493220682379953,-0.05452887201191148,-0.9983219002228373,0
-0.11138261812043804,0.8187331807563624,0.5632671578471502,0
-0.15273693663370866,-0.11442771039814571,0.9816199505311557,0.08831287002431437
-0.5562246957705669,0.36674049429960875,0.7457315184808933,0
-0.8765938573823582,0.4151941028894314,-0.24330447206197867,0
-0.48786888394788847,0.052418254899863674,0.8713416543633701,0
0.0415146274294368,0.265885170711913,0.9631103839669116,0
-0.06753648964139493,-0.3939447513403495,-0.916649527059447,0
-0.32645792634171295,-0.8798404625398272,0.34540698140942616,0.19074747932801717
