train_losses,val_losses
0.018412554629170335,0.0059320068267373635
0.00016268148212321713,0.00014637677687205723
0.000146476808405922,0.00014233449027043597
0.00014518218414476516,0.0001429505135510096
0.00014451599632658534,0.00014169110136217567
0.00014406099918118278,0.0001424101790948823
0.0001437584034282931,0.00014521056146342225
0.00014348377979194667,0.00014199559272861474
0.00014324954142486409,0.00014142054754582724
0.00014304483021377823,0.00014013693074348338
0.00014284222749873346,0.00014084281166552891
0.00014268331484698982,0.00014024641711322537
0.00014250741895559387,0.00014184365222767416
0.00014239903050832775,0.0001422309542404816
0.00014226022615107143,0.0001413096217873447
0.0001421006485932269,0.0001413895374490494
0.00014021834294453584,0.0001394825383820067
0.00014011816099863218,0.00013947231340156836
0.00014001350158653818,0.00013983860729745824
0.00013998741399973044,0.00013935360579961137
0.00013990871720652648,0.0001403367857615584
0.0001398302969192725,0.00013935981830500167
0.00013978608003779495,0.00013917839050817357
0.00013974949926843822,0.0001412000833813051
0.00013969568810274008,0.00013947856982174148
0.000139647363307027,0.000138834115152557
0.00013962096741868533,0.0001389787413675809
0.00013957779128256464,0.00014001719630406506
0.00013951572487492286,0.00013955032687035782
0.00013948730031168648,0.0001402414516164364
0.00013944334462590046,0.0001392060692751459
0.00013939328996830552,0.00013952595097758343
0.00013834762546469586,0.00013850094624821006
0.00013831311818983069,0.00013841886061650906
0.00013828524150030392,0.00013849289974198525
0.0001382473112561164,0.0001386310050530223
0.00013822085376101053,0.0001389786789815324
0.00013819520462011496,0.0001386909059908898
0.00013815618142111816,0.00013852070665170687
0.0001381524446375319,0.00013852709722959845
0.00013757482459600883,0.00013836185197399443
0.00013754370979659792,0.00013819539028654616
0.0001375213392771684,0.00013827654729828802
0.0001374965944602731,0.00013832111774991063
0.0001375024862373006,0.00013820521542845328
0.00013748541951603263,0.00013875719104320785
0.00013747967170298157,0.0001383859645591136
0.0001374574535025496,0.00013827098186002331
0.0001371596627205057,0.00013809714831326605
0.00013714541789587917,0.00013809100048768285
0.00013714444314532882,0.00013819082858053662
0.0001371270902072898,0.0001381248031413114
0.00013712657317252024,0.00013817259205721452
0.00013711167591658134,0.00013817272553182452
0.00013710529292537623,0.00013810313690642683
0.00013694821929428015,0.00013806344701627364
0.00013693449384252938,0.00013811215245406337
0.00013693212170721512,0.00013806954088161418
0.00013693423964486362,0.00013802268929799278
0.00013692462283479797,0.00013828577251718212
0.00013692553704225768,0.00013810806286067287
0.00013691773665680103,0.00013805320767539472
0.0001369158471930892,0.00013813658430139445
0.00013690855263916028,0.00013805051425676667
0.00013691063634038464,0.0001380860024791738
0.00013682498055698033,0.00013805702290198627
0.00013681582424728732,0.00013806671111090378
0.00013682204749870347,0.00013803749811496736
0.0001368180224238878,0.0001380483886588211
